PG.Genes,Log2FC,Raw_P_Value,FDR_Adjusted_P,Significance_Tier,QC_Omar_DIA_20260211_Pool_01_R01_S1-B10_1_9120.PG.Quantity,QC_Omar_DIA_20260211_Pool_02_R10_S1-B11_1_9129.PG.Quantity,QC_Omar_DIA_20260211_Pool_03_R19_S1-B12_1_9138.PG.Quantity,alpha_Omar_DIA_20260211_A01_R16_S1-B2_1_9135.PG.Quantity,alpha_Omar_DIA_20260211_A02_R03_S1-A2_1_9122.PG.Quantity,alpha_Omar_DIA_20260211_A03_R06_S1-A5_1_9125.PG.Quantity,alpha_Omar_DIA_20260211_A04_R18_S1-B4_1_9137.PG.Quantity,alpha_Omar_DIA_20260211_A05_R17_S1-B3_1_9136.PG.Quantity,alpha_Omar_DIA_20260211_A06_R05_S1-A4_1_9124.PG.Quantity,alpha_Omar_DIA_20260211_A07_R13_S1-A11_1_9132.PG.Quantity,alpha_Omar_DIA_20260211_A08_R12_S1-A10_1_9131.PG.Quantity,beta_Omar_DIA_20260211_B01_R14_S1-A12_1_9133.PG.Quantity,beta_Omar_DIA_20260211_B02_R08_S1-A7_1_9127.PG.Quantity,beta_Omar_DIA_20260211_B03_R04_S1-A3_1_9123.PG.Quantity,beta_Omar_DIA_20260211_B05_R09_S1-A8_1_9128.PG.Quantity,beta_Omar_DIA_20260211_B06_R15_S1-B1_1_9134.PG.Quantity,beta_Omar_DIA_20260211_B07_R11_S1-A9_1_9130.PG.Quantity,beta_Omar_DIA_20260211_B08_R07_S1-A6_1_9126.PG.Quantity,beta_Omar_DIA_20260211_B09_R02_S1-A1_1_9121.PG.Quantity
AN32E_HUMAN,-0.48490954000965236,0.25813107693818,0.798305610863445,Not Significant,0.13750352374993502,1.6276211287930777,1.8050937184001417,1.7090427511319186,0.13750352374993502,0.13750352374993502,1.9929587514602942,1.3924195990822774,1.3353511979318509,0.13750352374993502,1.0391055826241857,1.6851787745459617,1.5409930319398217,1.675517606724973,0.13750352374993502,1.8504234574482419,2.5567311266607775,0.13750352374993502,2.1768137287379044
ANM1_HUMAN,0.023651606031244832,0.852562333275795,0.9890381512365587,Not Significant,4.838645594958121,5.461499551700099,5.361920357808192,5.494829917490066,5.493438006537715,5.328375917648126,5.188825872415757,5.886611655525253,5.419230452139779,5.512121687689681,5.763362471124939,5.637364934278577,5.3949226906559575,5.596223434233948,5.696052055720977,5.834117214333491,4.940249653564843,5.385585621027354,5.413067528506207
ANXA1_HUMAN,-1.004948459763793,0.08129254320505164,0.5913010684523868,Not Significant,1.6597752782281086,2.445035396825699,3.572335922893875,0.13750352374993502,0.13750352374993502,1.6704673945133697,3.4573464838436365,3.3928538524717258,2.61786713501436,2.2145843562886647,1.9000269790885447,2.5816414798602842,4.3223059225107505,2.0679995625838545,2.8000047628320193,2.052432667294188,3.2376160902047153,3.1583145120641585,3.347425929480549
ANXA2_HUMAN,0.032037270337963,0.9295784348109271,0.9895248192582636,Not Significant,3.047251519289827,3.647158928224721,3.869485342752152,2.471515342847191,2.9897995846345067,3.0806879260367768,4.541488328498805,2.3829239181514663,4.837867187384303,3.2763542773896814,3.1964522969148685,3.0413743228633527,3.318976894376953,3.8417312952353995,3.301609888554298,2.5969058875552364,3.838141098869999,3.676253941598905,2.9057973700997524
ANXA5_HUMAN,-0.007844325867360169,0.9666195999476636,0.9895248192582636,Not Significant,3.726828659688783,3.906798028693324,4.508401224505287,5.099528445143871,4.385193687559752,4.278772388167655,4.944272034983129,4.413034713654168,3.9828221343769585,3.9916049521318393,4.198510159369757,4.22479174513796,4.199025109797835,4.950273243248914,4.076958631835284,4.7678650165635315,4.242815018993619,4.2553917611632235,4.6393725955856535
ANXA6_HUMAN,-0.5793156159700521,0.2951785593797369,0.8110876011904427,Not Significant,2.015876083249544,0.13750352374993502,0.13750352374993502,1.6731220265076623,0.13750352374993502,0.13750352374993502,2.5274644118064673,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.723648392143628,0.13750352374993502,0.13750352374993502,2.340765106130707,1.7119865099487057,2.333718405351375
AP2A1_HUMAN,-0.8645105218846414,0.002784035887419356,0.15760064023565226,Tier 3: Statistical Trend (Raw P),6.267235137441693,6.299549300643992,6.444027374443688,5.130661674439576,5.440575775925996,5.192845229857657,5.595468454939543,6.106526019508229,6.274237183842262,6.106182878267244,6.518209600423036,6.359512448749482,6.320805619963548,6.311861987846736,6.23033127296292,6.791930119626239,7.13957492762674,6.810958264685445,7.315816350819559
AP2A2_HUMAN,-1.080641532908667,0.06766092173159664,0.5505907505908677,Not Significant,2.364720122534505,2.3186007255869074,2.002523949773203,3.3797118817944622,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.505704685946609,0.13750352374993502,2.1426808655752847,2.6675982603284107,2.3230164032701404,2.3743064884823095,2.5154216907900624,1.8547315262927069,2.7222380307307006,2.502714211203057,2.412527607329205,3.1858860938156615
AP2B1_HUMAN,-0.713821473586095,0.008147718528135775,0.23669502546823643,Tier 3: Statistical Trend (Raw P),5.3949976378430025,5.743932872077127,5.831191468021489,4.753474568812194,4.856494301224932,4.657468999640552,4.867552395866362,5.404036009238353,5.622734145996706,5.551242312775308,5.985281182814621,5.688938575847936,5.399665741186437,5.622380774653915,5.503647096932565,6.253594621484465,6.391394062186094,6.00937758274461,6.5398572500217735
AP2M1_HUMAN,-0.7195391544106027,0.003264325101578514,0.15908791516707632,Tier 3: Statistical Trend (Raw P),5.377544130302141,5.538217433977897,5.560380793961719,4.670275590949555,4.858362016566881,4.380573197459118,5.000109871200591,5.282353731406828,5.279618609826945,5.343744952983607,5.852244113758924,5.538482142967786,5.639471983008611,5.4144339633590235,5.539465505784163,5.910387156523292,6.211430294385266,5.848191141798329,6.321733131610796
AP2S1_HUMAN,-0.7344532355019018,0.0032398774801961194,0.15908791516707632,Tier 3: Statistical Trend (Raw P),5.186236353286183,5.791981878468856,5.328183433295039,4.304960537111139,5.222110983941589,4.328998766239714,4.883965838737133,5.25094830591126,5.3288387105787995,5.149009612659615,5.622624645781933,5.566904947930139,5.390070070002562,5.347972218960554,5.807769814891877,5.77067706727906,6.260324678414291,5.76670116308531,6.056663324412608
AP3D1_HUMAN,-0.4860286982626989,0.35172210494879863,0.8221583135427932,Not Significant,0.13750352374993502,2.148545325996488,0.13750352374993502,0.13750352374993502,1.551522425481881,0.13750352374993502,2.161843329426064,2.0717712749198274,2.082141649251852,1.6037773068290202,0.13750352374993502,0.13750352374993502,2.7730139784182612,2.570727286241207,0.13750352374993502,2.51610799419981,2.384357101956901,1.922155994399951,1.3304267405440395
AP3M1_HUMAN,-0.1290084697390279,0.7994822219235329,0.9887017680373194,Not Significant,1.499673911867773,2.0710179936905986,0.13750352374993502,0.13750352374993502,2.276872198272957,0.13750352374993502,2.042726092960623,2.170976973051307,1.4196247524052437,2.3255080223841844,2.3197383845984603,2.9331133192478798,0.13750352374993502,2.1012562643741286,0.13750352374993502,2.3254412648702067,1.7972577295049865,2.0168190836735898,2.4136265199142075
API_ACHLY,-0.15964744864893632,0.2554171914348208,0.798164259448954,Not Significant,14.072316130225488,14.494128906150076,14.503699326231354,14.478253997781827,14.354469472264679,14.310132571154668,14.131357595278493,14.95896009048824,14.638563342891393,14.797141381746506,14.561030432698995,14.957792674825034,14.60894239996524,14.82489921765953,15.1414870158466,14.638814795135351,14.403948384051086,14.567221917145918,14.36398206886753
APOD_HUMAN,-0.8245210732821988,0.23987069080670181,0.7866791925197123,Not Significant,0.13750352374993502,0.13750352374993502,2.1477122592348685,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.31057866634274,0.13750352374993502,3.3455188129690785,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,3.6108170498625722,2.4219413246005312,2.784266813028599,2.7102479255775784,0.13750352374993502,0.13750352374993502
APRV1_HUMAN,-0.13902196892586272,0.8339664931614736,0.9890381512365587,Not Significant,2.6205519930630743,3.0796581196461683,3.354424750490751,2.3541623059186216,3.2334019584744715,3.6973265828823934,2.5837037944543764,0.13750352374993502,4.272261662162529,2.758649316374677,1.3087931470153946,2.656473963808721,3.2054580941742605,3.4835660651449443,3.5079294556082683,1.5508132033309272,4.157574880360591,2.7586588562616545,0.13750352374993502
AR6P4_HUMAN,-0.9657820121709138,0.055004074970221035,0.5292902991116304,Not Significant,0.13750352374993502,1.3416940710812386,2.5229441983428216,2.0248551605778786,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.9774650437333348,2.333940328338163,2.6357706978527795,2.167022745612929,2.294297883566217,1.603507509476862,0.13750352374993502,1.5431360000481775,1.8935989737258712,2.4751969147335893
ARC1A_HUMAN,-1.6709487072577,0.05019433493271859,0.5186747943047588,Not Significant,3.7201186455795745,4.078197436067976,4.208909840615903,0.13750352374993502,3.356088029242803,0.13750352374993502,0.13750352374993502,4.2266695406862995,3.4146804672296662,4.156759249412819,4.369653306195371,3.893303012333904,3.5505930352021218,3.800356173953304,3.730810432576219,4.0783704793999505,4.796595590332649,4.58907397114495,4.86484812713527
ARC1B_HUMAN,-1.3156835452612978,0.02661208678082143,0.3825305067791797,Tier 2: Exploratory (Raw P + FC),3.599111976743575,2.26144328504243,2.7188073838422717,2.4627241356539997,0.13750352374993502,0.13750352374993502,1.7298096346453926,2.8775094563719086,3.2779658188952423,2.7445144424093995,3.421213867269908,2.9083140928972897,4.009476814352567,2.8486803361650677,2.87013857914585,3.635343752265865,3.9062751525015496,3.4225965808463013,3.7133874566616143
ARF3_HUMAN;ARF1_HUMAN,-0.24377915429333807,0.12266137977297827,0.652295107967259,Not Significant,4.540071570708514,5.309892065109807,5.070112600729437,4.797766952689515,4.994642400394527,5.159303572613398,5.260023174114448,5.536436724053917,5.040408574291137,5.283846683692269,5.682147212722183,5.275765322951372,5.106898388349807,5.948935419861177,5.818907408558598,5.507410709628751,5.21550585519286,5.582685568208169,5.248699856167367
ARF4_HUMAN,0.07790700929622218,0.6775568374063287,0.9726339606428224,Not Significant,3.3275761735064227,4.072308868142724,3.7719618311441634,3.9312275677359696,3.3392099630529324,2.9725572682596915,4.150619384190079,4.1620520843496935,3.6486557089075986,3.8555670134119473,3.9563398560789618,3.668317274055996,3.501721073162546,4.0165857336746145,4.077054494454738,3.6507481849823984,3.414091180013616,3.893342067200631,3.1711127640725585
ARGI1_HUMAN,-0.18514126962409172,0.6049234988048235,0.9613368910423953,Not Significant,3.246423938294036,3.9727239094085105,3.9385532430508374,2.5254072010701587,3.503104873004968,4.125041354249598,5.414597701231652,2.866219971716324,4.007448116820383,3.9130253567417492,3.3285837554891926,3.8885725159000306,4.311263123612739,4.075976982380063,3.7189477077326134,3.503189461118464,4.136758298389397,4.369834288686595,3.1600161094968584
ARGL1_HUMAN,-0.5021935472889609,0.09360933916956597,0.6155523212059338,Not Significant,0.13750352374993502,2.4092009085401878,2.9402717200254105,3.371316863577688,3.138616961022415,3.144392548339211,3.367841633965412,3.203492110954433,3.204840097295943,3.9036108867795978,2.860799605043828,4.713992232143903,4.55679975053401,3.525671830242933,3.0698973892723562,4.487552942693997,3.023348069710845,3.585740310728509,3.249456559963662
ARL1_HUMAN,0.35049906416603493,0.4639145191469758,0.8974988171312964,Not Significant,0.13750352374993502,0.13750352374993502,1.6701531693916256,0.13750352374993502,2.6396099035715683,1.2136956980508256,1.745432479117531,2.210461318293936,0.13750352374993502,1.8197492955904606,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.3470113576240883,1.5375914258402612,1.7677756740884962,0.13750352374993502,0.13750352374993502,2.0350741999932622
ARP2_HUMAN,-0.4711698348023585,0.07064531581920368,0.5607357216935128,Not Significant,4.286448995761549,4.45413437007719,4.310808770369181,3.8044276903138,3.8836077565660365,3.768384026291117,4.631748248897813,4.591449822019749,4.605056945834918,4.442911852835776,5.034954066954536,4.3246506925731145,4.849164362788813,4.711613050630978,4.244669485945773,4.458667939849782,5.086282277179588,5.127306276523332,5.729545002641235
ARP3_HUMAN,-0.9159890423377308,0.003226659473671378,0.15908791516707632,Tier 3: Statistical Trend (Raw P),3.960477877783349,4.803045639959357,4.47148428893361,3.731173603231914,3.3900715762493707,3.627379508635689,3.6564710413152715,3.8352632475195225,3.8807877645473594,4.323792606210988,5.060695030951342,4.4342520356362805,4.7070591631876795,4.1720759446277595,4.427657478052347,5.137483284312897,5.253587555237458,5.023216042610543,5.678215213698337
ARP5L_HUMAN,-1.8235306009518233,0.02367952437635118,0.37311504849777977,Tier 2: Exploratory (Raw P + FC),3.9349134133790953,4.7146075603735635,4.204148561291548,0.13750352374993502,3.055814808566697,0.13750352374993502,2.303270997398333,3.5997578362910363,4.47740203056984,4.2890842052728075,4.317225222794242,4.850283475615766,4.43195683435704,4.019487726967388,4.242272156778589,4.838225385574066,4.81448881974866,4.850898211703476,4.858194345262425
ARPC2_HUMAN,-1.2492735075696308,0.02588138241794999,0.3825305067791797,Tier 2: Exploratory (Raw P + FC),3.7214171927020927,3.9450444312453428,3.6459132192370216,0.13750352374993502,2.766007496779153,3.091882000601412,2.9831261153899375,3.1750967747003203,3.89484802116898,3.3325970670087948,4.219358181245309,3.9498620570213037,3.9032747208727483,3.463803799140643,3.7819628404326187,4.466370057868174,4.693565330226806,4.364218964058943,4.971549471579654
ARPC3_HUMAN,-1.122665252474106,0.0010069206242000013,0.0771182736887295,Tier 2: Exploratory (Raw P + FC),4.236091969218453,4.644154747493571,5.069755365119929,3.317467416835744,3.014383435286078,2.8308045320680932,3.6933219793448027,3.8770191025138327,3.939807164059586,3.9561360407670416,4.452911519897212,4.314390042490518,4.511115731349999,3.7338970635445037,4.853949721308035,5.239850755932705,5.053771551192193,4.983061613883322,5.373136730863959
ARPC4_HUMAN,-1.1714135158821364,0.004820907023017893,0.18461238070497935,Tier 2: Exploratory (Raw P + FC),4.377020402624568,5.442910513346535,5.267650027055555,3.232918824149906,3.643677406366505,3.5909524462116273,4.544265973908536,4.518901381775939,5.0392761855887045,4.459146291638364,5.557020600759147,5.391262603437661,5.0489398270068975,4.8510304670250095,4.875266135432038,5.760186448865273,6.080936955495259,5.508451867392672,6.441392932801003
ARPC5_HUMAN,-1.615416776185537,0.009343870908157777,0.25884510473237077,Tier 2: Exploratory (Raw P + FC),3.4247475817644415,4.016699849103746,3.8562276870725705,1.9477802610342472,0.13750352374993502,2.8082412117903006,3.64099963524106,3.277283663313595,3.2710153242341997,2.8490993663442783,4.480883483011067,4.313747879025561,4.023864186387379,4.005267313400709,4.377842089598421,4.212276939430871,4.477754153841954,4.628705493331081,5.296682623187004
ASF1A_HUMAN,-0.22638608714437147,0.20363989295695856,0.7424887376259357,Not Significant,3.5603160665060996,4.270985831616331,4.453592756161462,4.383448306592349,3.9683224863805684,4.606427559181432,3.8955548221171874,4.4620692106679325,4.520932287289166,3.8643149265514207,3.794586198388074,4.007406649844322,4.6771394058077,4.333700282439394,4.7628538181014415,4.801183717222914,4.5423266404461335,4.295495804879746,3.8866381755814543
ASPH_HUMAN,-0.10095011381087016,0.5333679809408328,0.9377155111441351,Not Significant,3.4543592298228907,3.6702311886162144,4.1862164244041375,3.7093149352369967,4.344024305185899,3.7543163001295734,3.71665311082675,4.2545931467960765,3.728075725538149,4.113125677910399,4.412612821607208,4.019431745330797,3.583426207490032,4.669935968294766,4.131213208468695,4.064412015324976,3.8971944871076385,4.4029371431578515,4.0717661585432605
ASTRB_HUMAN,0.07201482540819448,0.5888563646734429,0.9547832961454829,Not Significant,2.6201534648311617,2.508281871074483,2.8007871503293624,3.0946622510798885,2.5210451209387035,2.9466444913599967,2.3167215963838683,3.0645107917609904,2.867311749269296,2.772172855581581,2.8945364864173855,2.5601455154055337,2.641199664589398,3.0376925052339505,2.9570161105788744,3.103083689627704,2.5540766574085225,2.5886648374029764,2.4596077592791956
AT2A2_HUMAN,0.3901405672137983,0.04789265991040063,0.5069613268564359,Tier 3: Statistical Trend (Raw P),1.5163637408066983,2.2564461250311494,1.802051820984817,2.340129525455373,2.3415090082391523,2.2271022568401246,2.3400961567702927,2.5007161696066977,2.65278937037971,2.2383277794488103,2.4856233913441876,1.4320796325443645,1.3942397884984579,1.9849627703609654,1.6889326824286153,2.422736745729314,2.360889574057955,2.5723890023770744,2.1489389243772137
ATN1_HUMAN,-1.2980043686241078,0.25352251543377213,0.798164259448954,Not Significant,6.16708819879564,6.624307443122573,6.918408204491598,6.446923575515411,0.13750352374993502,7.261259210283007,0.13750352374993502,6.375950098194098,6.262104500158468,6.440340885089051,5.063991555946225,6.1755934062147775,6.956074468234484,5.6197244230650325,6.686020575691159,5.350209999550862,5.706234817150671,5.961146382993507,6.054607748778499
ATP5H_HUMAN,-0.07925755302996729,0.8971855535310927,0.9895248192582636,Not Significant,3.342480934308957,3.108522914502718,2.1555309692373386,3.9150299204165595,3.02968856691972,0.13750352374993502,2.0694138096790247,2.096114111675933,0.13750352374993502,2.844960786100165,3.1887226875254253,2.462676000936436,0.13750352374993502,2.969292365653856,1.870282099437845,3.0458562150455712,2.6335022564112176,1.904023034496684,3.029861858324887
ATP5I_HUMAN,0.1409423593264254,0.5970308192553674,0.9584884422570756,Not Significant,4.316723856527025,4.86979251081564,4.924478611621442,4.2190759109137,5.35258530189482,5.314170794381366,5.332561395513482,5.232779049768376,5.211507954255443,5.7177827316408,4.455914203486036,3.8736280965506835,4.672626422465842,5.43920916843726,4.8175240492783615,4.940027456827046,5.279582210135801,5.5935698819109625,5.092671181636664
ATP5L_HUMAN,-0.26517012784565175,0.13241161684992378,0.6575585408158352,Not Significant,3.7185670360260854,3.3244887856894754,3.693715667883525,3.8468128489807825,3.453069355274064,3.3619129384508604,3.8255418817967146,3.8437034504903385,3.679752057272206,3.959128876441708,4.077999965231111,4.19508229106566,3.9635196783896465,4.12918271522735,3.285741009611726,4.537411854923268,3.8902724044213626,3.7608584062019528,4.407214036862029
ATPA_HUMAN,0.03347905732016976,0.7958375409014958,0.9887017680373194,Not Significant,5.606707069459901,6.198983444575353,6.097067185411866,6.288856508494271,6.065923122463301,5.789756020681455,6.16481420328214,6.380481044088524,6.047455775304567,6.377059024273278,6.821674734691473,6.065796246027695,5.988972750496291,6.47024784738764,6.033469610948569,6.312321449372366,6.086676775516122,6.3122694060678874,6.398433888901078
ATPB_HUMAN,0.23047700804826565,0.28006879752225095,0.8110876011904427,Not Significant,3.57464970920085,3.845530527956417,4.146588889549361,4.623821186416333,3.8189237667612734,3.8423898536883216,3.9708430871490985,4.3964305942791375,4.000555195431584,3.756121406451743,5.138006144483523,3.4834920523035344,3.630495580229712,4.329148288828327,3.7832313322161846,3.9146437349744736,4.170286160733669,4.184202848282483,4.207775172706506
